pool,margin,quality_floor,uahe_cap,min_cond_filled,prompts_total,prompts_kept,pairs,pass_rate,reject_no_valid_reject,reject_min_cond,reject_uahe_cap,reject_below_quality_floor
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,5.0,0.0,3139,169,169,0.0538,264,,2706.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,5.0,0.3,3139,168,168,0.0535,239,26.0,2706.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,5.0,0.5,3139,163,163,0.0519,78,192.0,2706.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,5.0,0.6,3139,160,160,0.051,77,196.0,2706.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,5.0,0.7,3139,160,160,0.051,77,196.0,2706.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,10.0,0.0,3139,372,372,0.1185,742,,2025.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,10.0,0.3,3139,371,371,0.1182,679,64.0,2025.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,10.0,0.5,3139,358,358,0.114,366,390.0,2025.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,10.0,0.6,3139,355,355,0.1131,363,396.0,2025.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,10.0,0.7,3139,355,355,0.1131,363,396.0,2025.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,15.0,0.0,3139,608,608,0.1937,1259,,1272.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,15.0,0.3,3139,607,607,0.1934,1145,115.0,1272.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,15.0,0.5,3139,589,589,0.1876,635,643.0,1272.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,15.0,0.6,3139,585,585,0.1864,631,651.0,1272.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.0,15.0,0.7,3139,584,584,0.186,631,652.0,1272.0,
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,-1.0,0.0,3139,803,803,0.2558,1363,,,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,-1.0,0.3,3139,802,802,0.2555,1363,1.0,,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,-1.0,0.5,3139,778,778,0.2478,1281,107.0,,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,-1.0,0.6,3139,773,773,0.2463,1275,118.0,,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,-1.0,0.7,3139,772,772,0.2459,1275,119.0,,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,3.0,0.0,3139,92,92,0.0293,60,,2014.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,3.0,0.3,3139,91,91,0.029,60,1.0,2014.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,3.0,0.5,3139,87,87,0.0277,2,63.0,2014.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,3.0,0.6,3139,86,86,0.0274,2,64.0,2014.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,3.0,0.7,3139,86,86,0.0274,2,64.0,2014.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,5.0,0.0,3139,169,169,0.0538,136,,1861.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,5.0,0.3,3139,168,168,0.0535,136,1.0,1861.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,5.0,0.5,3139,163,163,0.0519,78,64.0,1861.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,5.0,0.6,3139,160,160,0.051,77,68.0,1861.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,5.0,0.7,3139,160,160,0.051,77,68.0,1861.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,10.0,0.0,3139,372,372,0.1185,431,,1363.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,10.0,0.3,3139,371,371,0.1182,431,1.0,1363.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,10.0,0.5,3139,358,358,0.114,366,79.0,1363.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,10.0,0.6,3139,355,355,0.1131,363,85.0,1363.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,10.0,0.7,3139,355,355,0.1131,363,85.0,1363.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,15.0,0.0,3139,608,608,0.1937,705,,853.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,15.0,0.3,3139,607,607,0.1934,705,1.0,853.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,15.0,0.5,3139,589,589,0.1876,635,89.0,853.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,15.0,0.6,3139,585,585,0.1864,631,97.0,853.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.05,15.0,0.7,3139,584,584,0.186,631,98.0,853.0,973.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,-1.0,0.0,3139,803,803,0.2558,1351,,,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,-1.0,0.3,3139,802,802,0.2555,1351,1.0,,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,-1.0,0.5,3139,778,778,0.2478,1281,95.0,,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,-1.0,0.6,3139,773,773,0.2463,1275,106.0,,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,-1.0,0.7,3139,772,772,0.2459,1275,107.0,,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,3.0,0.0,3139,92,92,0.0293,52,,2010.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,3.0,0.3,3139,91,91,0.029,52,1.0,2010.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,3.0,0.5,3139,87,87,0.0277,2,55.0,2010.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,3.0,0.6,3139,86,86,0.0274,2,56.0,2010.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,3.0,0.7,3139,86,86,0.0274,2,56.0,2010.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,5.0,0.0,3139,169,169,0.0538,128,,1857.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,5.0,0.3,3139,168,168,0.0535,128,1.0,1857.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,5.0,0.5,3139,163,163,0.0519,78,56.0,1857.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,5.0,0.6,3139,160,160,0.051,77,60.0,1857.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,5.0,0.7,3139,160,160,0.051,77,60.0,1857.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,10.0,0.0,3139,372,372,0.1185,422,,1360.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,10.0,0.3,3139,371,371,0.1182,422,1.0,1360.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,10.0,0.5,3139,358,358,0.114,366,70.0,1360.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,10.0,0.6,3139,355,355,0.1131,363,76.0,1360.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,10.0,0.7,3139,355,355,0.1131,363,76.0,1360.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,15.0,0.0,3139,608,608,0.1937,694,,852.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,15.0,0.3,3139,607,607,0.1934,694,1.0,852.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,15.0,0.5,3139,589,589,0.1876,635,78.0,852.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,15.0,0.6,3139,585,585,0.1864,631,86.0,852.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.1,15.0,0.7,3139,584,584,0.186,631,87.0,852.0,985.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,-1.0,0.0,3139,803,803,0.2558,1292,,,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,-1.0,0.3,3139,802,802,0.2555,1292,1.0,,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,-1.0,0.5,3139,778,778,0.2478,1277,40.0,,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,-1.0,0.6,3139,773,773,0.2463,1275,47.0,,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,-1.0,0.7,3139,772,772,0.2459,1275,48.0,,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,3.0,0.0,3139,92,92,0.0293,3,,2000.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,3.0,0.3,3139,91,91,0.029,3,1.0,2000.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,3.0,0.5,3139,87,87,0.0277,2,6.0,2000.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,3.0,0.6,3139,86,86,0.0274,2,7.0,2000.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,3.0,0.7,3139,86,86,0.0274,2,7.0,2000.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,5.0,0.0,3139,169,169,0.0538,79,,1847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,5.0,0.3,3139,168,168,0.0535,79,1.0,1847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,5.0,0.5,3139,163,163,0.0519,78,7.0,1847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,5.0,0.6,3139,160,160,0.051,77,11.0,1847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,5.0,0.7,3139,160,160,0.051,77,11.0,1847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,10.0,0.0,3139,372,372,0.1185,369,,1354.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,10.0,0.3,3139,371,371,0.1182,369,1.0,1354.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,10.0,0.5,3139,358,358,0.114,365,18.0,1354.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,10.0,0.6,3139,355,355,0.1131,363,23.0,1354.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,10.0,0.7,3139,355,355,0.1131,363,23.0,1354.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,15.0,0.0,3139,608,608,0.1937,640,,847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,15.0,0.3,3139,607,607,0.1934,640,1.0,847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,15.0,0.5,3139,589,589,0.1876,633,26.0,847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,15.0,0.6,3139,585,585,0.1864,631,32.0,847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.15,15.0,0.7,3139,584,584,0.186,631,33.0,847.0,1044.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,-1.0,0.0,3139,796,796,0.2536,1287,,,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,-1.0,0.3,3139,795,795,0.2533,1287,1.0,,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,-1.0,0.5,3139,776,776,0.2472,1277,30.0,,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,-1.0,0.6,3139,772,772,0.2459,1275,36.0,,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,-1.0,0.7,3139,772,772,0.2459,1275,36.0,,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,3.0,0.0,3139,92,92,0.0293,3,,1988.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,3.0,0.3,3139,91,91,0.029,3,1.0,1988.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,3.0,0.5,3139,87,87,0.0277,2,6.0,1988.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,3.0,0.6,3139,86,86,0.0274,2,7.0,1988.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,3.0,0.7,3139,86,86,0.0274,2,7.0,1988.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,5.0,0.0,3139,169,169,0.0538,79,,1835.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,5.0,0.3,3139,168,168,0.0535,79,1.0,1835.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,5.0,0.5,3139,163,163,0.0519,78,7.0,1835.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,5.0,0.6,3139,160,160,0.051,77,11.0,1835.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,5.0,0.7,3139,160,160,0.051,77,11.0,1835.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,10.0,0.0,3139,370,370,0.1179,368,,1345.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,10.0,0.3,3139,369,369,0.1176,368,1.0,1345.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,10.0,0.5,3139,358,358,0.114,365,15.0,1345.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,10.0,0.6,3139,355,355,0.1131,363,20.0,1345.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,10.0,0.7,3139,355,355,0.1131,363,20.0,1345.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,15.0,0.0,3139,602,602,0.1918,638,,843.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,15.0,0.3,3139,601,601,0.1915,638,1.0,843.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,15.0,0.5,3139,587,587,0.187,633,20.0,843.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,15.0,0.6,3139,584,584,0.186,631,25.0,843.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.2,15.0,0.7,3139,584,584,0.186,631,25.0,843.0,1056.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,-1.0,0.0,3139,780,780,0.2485,1278,,,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,-1.0,0.3,3139,780,780,0.2485,1278,,,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,-1.0,0.5,3139,775,775,0.2469,1277,6.0,,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,-1.0,0.6,3139,772,772,0.2459,1275,11.0,,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,-1.0,0.7,3139,772,772,0.2459,1275,11.0,,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,3.0,0.0,3139,91,91,0.029,3,,1964.0,1081.0
dpo_pairs_qwen2.5-7b_seed42_structure_retrieval_free_emse_re_eval_final_retrieval_free_structure_cecdfdfad71f_20260228_211305,0.15,0.3,3.0,0.3,3139,91,91,0.029,3,,1964.0,1081.0
